DropGroupID,Enabled,Item,Weight,CountMin,CountMax,FitClass
9000029,1,113053,10000,1,1,2
9000029,1,113069,10000,1,1,16
9000029,1,113081,10000,1,1,16
9000029,1,113060,10000,1,1,16
9000029,1,113127,10000,1,1,4
9000029,1,113131,10000,1,1,4
9000029,1,113136,10000,1,1,4
9000030,1,99900037,2000,1,1,1
9000030,1,99900038,4000,1,1,16
9000030,1,99900039,4000,1,1,2
9000030,1,99900059,2000,1,1,4
9000030,1,99900081,2000,1,1,8
9000030,1,99900110,2000,1,1,32
9000031,1,99980813,1,1,1,63
9000031,1,99990813,1,1,1,63
9000032,1,99990715,3000,1,1,1
9000032,1,99990725,4000,1,1,2
9000032,1,99990735,4000,1,1,16
9000032,1,99990745,3000,1,1,4
9000032,1,99990755,3000,1,1,8
9000032,1,99990765,3000,1,1,32
9000033,1,99990717,3000,1,1,1
9000033,1,99990727,4000,1,1,2
9000033,1,99990737,4000,1,1,16
9000033,1,99990747,3000,1,1,4
9000033,1,99990757,3000,1,1,8
9000033,1,99990767,3000,1,1,32
9000034,1,99920039,1000,1,1,1
9000034,1,99920040,1300,1,1,2
9000034,1,99920041,1300,1,1,16
9000034,1,99920048,1000,1,1,4
9000034,1,99930042,1000,1,1,1
9000034,1,99930043,1300,1,1,2
9000034,1,99930044,1300,1,1,16
9000034,1,99930052,1000,1,1,4
9000034,1,99940033,1000,1,1,1
9000034,1,99940034,1300,1,1,2
9000034,1,99940035,1300,1,1,16
9000034,1,99940041,1000,1,1,4
9000034,1,99920077,1300,1,1,8
9000034,1,99930078,1300,1,1,8
9000034,1,99940076,1300,1,1,8
9000034,1,99920087,1000,1,1,32
9000034,1,99930088,1000,1,1,32
9000034,1,99940086,1000,1,1,32
9000035,1,99900025,2000,1,1,1
9000035,1,99900028,4000,1,1,2
9000035,1,99900027,4000,1,1,16
9000035,1,99900056,2000,1,1,4
9000035,1,99900077,2000,1,1,8
9000035,1,99900106,2000,1,1,32
9000036,1,99900026,3000,1,1,1
9000036,1,99900029,4000,1,1,2
9000036,1,99900044,4000,1,1,16
9000036,1,99900058,3000,1,1,4
9000036,1,99900079,3000,1,1,8
9000036,1,99900108,3000,1,1,32
9000037,1,99900025,200,1,1,1
9000037,1,99900028,400,1,1,2
9000037,1,99900027,400,1,1,16
9000037,1,99900056,200,1,1,4
9000037,1,99920027,1000,1,1,1
9000037,1,99920028,6000,1,1,2
9000037,1,99920029,3000,1,1,16
9000037,1,99920046,1000,1,1,4
9000037,1,99930033,1000,1,1,1
9000037,1,99930034,6000,1,1,2
9000037,1,99930035,3000,1,1,16
9000037,1,99930050,1000,1,1,4
9000037,1,99940024,1000,1,1,1
9000037,1,99940025,6000,1,1,2
9000037,1,99940026,3000,1,1,16
9000037,1,99940039,1000,1,1,4
9000037,1,99900077,200,1,1,8
9000037,1,99920075,1000,1,1,8
9000037,1,99930076,1000,1,1,8
9000037,1,99940074,1000,1,1,8
9000037,1,99900106,200,1,1,32
9000037,1,99920085,1000,1,1,32
9000037,1,99930086,1000,1,1,32
9000037,1,99940084,1000,1,1,32
9000038,1,99990412,700,1,1,1
9000038,1,99990422,700,1,1,2
9000038,1,99990432,700,1,1,16
9000038,1,99990442,700,1,1,4
9000038,1,99990512,67,1,1,1
9000038,1,99990522,67,1,1,2
9000038,1,99990532,67,1,1,16
9000038,1,99990542,67,1,1,4
9000038,1,99990415,3500,1,1,63
9000038,1,99990417,3500,1,1,63
9000038,1,99990515,350,1,1,63
9000038,1,99990517,350,1,1,63
9000038,1,99990452,700,1,1,8
9000038,1,99990552,67,1,1,8
9000038,1,99990462,700,1,1,32
9000038,1,99990562,67,1,1,32
9000039,1,99920032,1000,1,1,1
9000039,1,99920033,1300,1,1,2
9000039,1,99920034,1300,1,1,16
9000039,1,99920047,1000,1,1,4
9000039,1,99930038,1000,1,1,1
9000039,1,99930039,1300,1,1,2
9000039,1,99930040,1300,1,1,16
9000039,1,99930051,1000,1,1,4
9000039,1,99940030,1000,1,1,1
9000039,1,99940031,1300,1,1,2
9000039,1,99940032,1300,1,1,16
9000039,1,99940040,1000,1,1,4
9000039,1,99920076,1300,1,1,8
9000039,1,99930077,1300,1,1,8
9000039,1,99940075,1300,1,1,8
9000039,1,99920086,1000,1,1,32
9000039,1,99930087,1000,1,1,32
9000039,1,99940085,1000,1,1,32
9000040,1,99950013,1,1,1,1
9000040,1,99950023,1,1,1,2
9000040,1,99950033,1,1,1,16
9000040,1,99950073,1,1,1,4
9000040,1,99950083,1,1,1,8
9000040,1,99950093,1,1,1,32
9000041,1,99920027,1200,1,1,1
9000041,1,99920028,1500,1,1,2
9000041,1,99920029,1500,1,1,16
9000041,1,99920046,1200,1,1,4
9000041,1,99930033,250,1,1,1
9000041,1,99930034,400,1,1,2
9000041,1,99930035,400,1,1,16
9000041,1,99930050,250,1,1,4
9000041,1,99940024,250,1,1,1
9000041,1,99940025,400,1,1,2
9000041,1,99940026,400,1,1,16
9000041,1,99940039,250,1,1,4
9000041,1,99920075,1350,1,1,8
9000041,1,99930076,325,1,1,8
9000041,1,99940074,325,1,1,8
9000041,1,99920085,1200,1,1,32
9000041,1,99930086,250,1,1,32
9000041,1,99940084,250,1,1,32
9000050,1,1023001,44,1,1,63
9000050,1,1023002,8,1,1,63
9000050,1,1023003,4,1,1,63
9000051,1,99980713,1500,1,1,1
9000051,1,99990713,1500,1,1,1
9000051,1,99980723,2000,1,1,2
9000051,1,99990723,2000,1,1,2
9000051,1,99980733,2000,1,1,16
9000051,1,99990733,2000,1,1,16
9000051,1,99980743,1500,1,1,4
9000051,1,99990743,1500,1,1,4
9000051,1,99980753,1500,1,1,8
9000051,1,99990753,1500,1,1,8
9000051,1,99980763,1500,1,1,32
9000051,1,99990763,1500,1,1,32
9000052,1,90235,1,1,1,63
9000053,1,111073,1,1,19,63
9000053,1,111074,1,1,19,63
9000054,1,111061,1,1,1,63
9000054,1,111062,1,1,1,63
9000055,1,99961001,1,1,1,1
9000055,1,99961002,1,1,1,2
9000055,1,99961003,1,1,1,16
9000055,1,99961004,1,1,1,4
9000055,1,99961005,1,1,1,8
9000055,1,99961006,1,1,1,32
9000056,1,80003,1,1,1,63
9000056,1,21001,1,1,1,1
9000056,1,21002,1,1,1,2
9000056,1,21003,1,1,1,16
9000056,1,21004,1,1,1,4
9000056,1,21005,1,1,1,8
9000056,1,21006,1,1,1,32
9000057,1,90217,1,1,1,1
9000057,1,90218,2,1,1,2
9000057,1,90219,2,1,1,16
9000057,1,90237,1,1,1,4
9000057,1,90244,1,1,1,8
9000057,1,90248,1,1,1,32
9000058,1,32547,1,1,1,2
9000058,1,33011,1,1,1,16
9000058,1,31034,1,1,1,1
9000058,1,34003,1,1,1,4
9000058,1,32546,1,1,1,2
9000058,1,33012,1,1,1,16
9000058,1,31035,1,1,1,1
9000058,1,36007,1,1,1,32
9000058,1,34005,1,1,1,4
9000058,1,34007,1,1,1,4
9000058,1,35006,1,1,1,8
9000058,1,35013,1,1,1,8
9000058,1,36005,1,1,1,32
9000058,1,36006,1,1,1,32
9000059,1,91143,1,3,3,63
9000060,1,91145,1,5,5,63
9000061,0,91177,1,1,1,63
9000062,1,31036,100,1,1,1
9000062,1,34008,100,1,1,4
9000062,1,33008,100,1,1,16
9000062,1,32537,100,1,1,2
9000062,1,34006,100,1,1,4
9000062,1,35007,100,1,1,8
9000062,1,36008,100,1,1,32
9000063,1,31036,100,1,1,1
9000063,1,34008,100,1,1,4
9000063,1,33008,100,1,1,16
9000063,1,32537,100,1,1,2
9000063,1,35007,100,1,1,8
9000063,1,36008,100,1,1,32
9000064,1,31035,100,1,1,1
9000064,1,36007,100,1,1,32
9000064,1,34005,100,1,1,4
9000064,1,32546,100,1,1,2
9000064,1,33012,100,1,1,16
9000064,1,34007,100,1,1,4
9000064,1,35006,100,1,1,8
9000064,1,35013,100,1,1,8
9000064,1,36006,100,1,1,32
9000065,1,31034,100,1,1,1
9000065,1,34003,100,1,1,4
9000065,1,32547,100,1,1,2
9000065,1,33011,100,1,1,16
9000065,1,35005,100,1,1,8
9000065,1,36005,100,1,1,32
9000066,1,31031,1,1,1,1
9000066,1,31032,1,1,1,1
9000066,1,31033,1,1,1,1
9000066,1,34001,1,1,1,4
9000066,1,34004,1,1,1,4
9000066,1,34002,1,1,1,4
9000066,1,32549,1,1,1,2
9000066,1,32531,1,1,1,2
9000066,1,32532,1,1,1,2
9000066,1,32541,1,1,1,2
9000066,1,32544,1,1,1,2
9000066,1,32533,1,1,1,2
9000066,1,32538,1,1,1,2
9000066,1,32545,1,1,1,2
9000066,1,32534,1,1,1,2
9000066,1,32536,1,1,1,2
9000066,1,33002,1,1,1,16
9000066,1,33001,1,1,1,16
9000066,1,33004,1,1,1,16
9000066,1,33005,1,1,1,16
9000066,1,33003,1,1,1,16
9000066,1,33009,1,1,1,16
9000066,1,33014,1,1,1,16
9000066,1,33006,1,1,1,16
9000066,1,33007,1,1,1,16
9000066,1,35001,1,1,1,8
9000066,1,35002,1,1,1,8
9000066,1,35003,1,1,1,8
9000066,1,35004,1,1,1,8
9000066,1,36001,1,1,1,32
9000066,1,36002,1,1,1,32
9000066,1,36003,1,1,1,32
9000066,1,36004,1,1,1,32
9000067,1,99900054,450,1,1,4
9000067,1,99900019,450,1,1,1
9000067,1,99900018,450,1,1,2
9000067,1,99900021,450,1,1,16
9000067,1,99980443,375,1,1,4
9000067,1,99990443,375,1,1,4
9000067,1,99980413,375,1,1,1
9000067,1,99990413,375,1,1,1
9000067,1,99980423,375,1,1,2
9000067,1,99990423,375,1,1,2
9000067,1,99980433,375,1,1,16
9000067,1,99990433,375,1,1,16
9000067,1,99920016,300,1,1,33
9000067,1,99920020,300,1,1,2
9000067,1,99920021,300,1,1,16
9000067,1,99920044,300,1,1,4
9000067,1,99930014,300,1,1,16
9000067,1,99930017,300,1,1,2
9000067,1,99930018,300,1,1,33
9000067,1,99930048,300,1,1,4
9000067,1,99940015,300,1,1,16
9000067,1,99940011,300,1,1,2
9000067,1,99940020,300,1,1,63
9000067,1,99940037,300,1,1,4
9000067,1,303,191600,1,1,63
9000067,1,99900075,450,1,1,8
9000067,1,99980453,375,1,1,8
9000067,1,99990453,375,1,1,8
9000067,1,99920073,300,1,1,8
9000067,1,99930074,300,1,1,8
9000067,1,99940072,300,1,1,8
9000067,1,99900103,450,1,1,32
9000067,1,99980463,375,1,1,32
9000067,1,99990463,375,1,1,32
9100068,1,99900054,2,1,1,4
9100068,1,99980443,4,1,1,4
9100068,1,99990443,4,1,1,4
9100068,1,99920044,1,1,1,4
9100068,1,99930048,1,1,1,4
9100068,1,99940037,1,1,1,4
9100068,1,99900053,8,1,1,4
9100068,1,99920043,5,1,1,4
9100068,1,99930047,5,1,1,4
9100068,1,99940036,5,1,1,4
9100068,1,99900052,32,1,1,4
9100068,1,99920042,16,1,1,4
9100068,1,99930046,16,1,1,4
9000068,1,99900075,2,1,1,8
9000068,1,99980453,4,1,1,8
9000068,1,99990453,4,1,1,8
9000068,1,99920073,1,1,1,8
9000068,1,99930074,1,1,1,8
9000068,1,99940072,1,1,1,8
9000068,1,99900073,8,1,1,8
9000068,1,99920072,5,1,1,8
9000068,1,99930073,5,1,1,8
9000068,1,99940071,5,1,1,8
9000068,1,99900072,32,1,1,8
9000068,1,99920071,16,1,1,8
9000068,1,99930072,16,1,1,8
9100069,1,99920045,4,1,1,4
9100069,1,99930049,4,1,1,4
9100069,1,99940038,4,1,1,4
9100069,1,99980543,15,1,1,4
9100069,1,99990543,15,1,1,4
9100069,1,34003,29,1,1,4
9100069,1,34005,29,1,1,4
9000069,1,99920074,4,1,1,8
9000069,1,99930075,4,1,1,8
9000069,1,99940073,4,1,1,8
9000069,1,99980553,15,1,1,8
9000069,1,99990553,15,1,1,8
9000069,1,35005,29,1,1,8
9000069,1,35006,29,1,1,8
9000070,1,99980713,100,1,1,1
9000070,1,99990713,500,1,1,1
9000070,1,99980723,500,1,1,2
9000070,1,99990723,500,1,1,2
9000070,1,99980733,500,1,1,16
9000070,1,99990733,500,1,1,16
9000070,1,99980743,300,1,1,4
9000070,1,99990743,300,1,1,4
9000070,1,99980613,500,1,1,1
9000070,1,99990613,1900,1,1,1
9000070,1,99980623,1900,1,1,2
9000070,1,99990623,1900,1,1,2
9000070,1,99980633,1900,1,1,16
9000070,1,99990633,1900,1,1,16
9000070,1,99980643,1200,1,1,4
9000070,1,99990643,1200,1,1,4
9000070,1,99980653,1900,1,1,8
9000070,1,99990653,1900,1,1,8
9000070,1,99980753,500,1,1,8
9000070,1,99990753,500,1,1,8
9000070,1,99980663,500,1,1,32
9000070,1,99990663,1900,1,1,32
9000070,1,99980763,100,1,1,32
9000070,1,99990763,500,1,1,32
9000071,1,99900026,3000,1,1,1
9000071,1,99900029,4000,1,1,2
9000071,1,99900044,4000,1,1,16
9000071,1,99900058,3000,1,1,4
9000071,1,99900037,1000,1,1,1
9000071,1,99900038,2000,1,1,16
9000071,1,99900039,2000,1,1,2
9000071,1,99900059,1000,1,1,4
9000071,1,99900079,3000,1,1,8
9000071,1,99900081,1000,1,1,8
9000071,1,99900108,3000,1,1,32
9000071,1,99900110,1000,1,1,32
9100003,1,111001,1,8,12,63
9100004,1,111003,1,8,12,63
9200001,1,40000001,1,1,1,63
9200001,1,40000101,1,1,1,63
9200001,1,40000201,1,1,1,63
9200001,1,40100101,1,1,1,63
9200001,1,40100201,1,1,1,63
9200001,1,40200101,1,1,1,63
9200001,1,40200201,1,1,1,63
9200001,1,40000301,1,1,1,63
9200001,1,40100301,1,1,1,63
9200001,1,40200301,1,1,1,63
9200001,1,40300101,1,1,1,4
9200001,1,40300201,1,1,1,4
9200001,1,40300301,1,1,1,4
9200001,1,40400101,1,1,1,8
9200001,1,40400201,1,1,1,8
9200001,1,40400301,1,1,1,8
9200002,1,40000401,1,1,1,63
9200002,1,40100401,1,1,1,63
9200002,1,40200401,1,1,1,63
9200002,1,40300401,1,1,1,4
9200002,1,40400401,1,1,1,8
9200003,1,40000501,1,1,1,63
9200003,1,40100501,1,1,1,63
9200003,1,40200501,1,1,1,63
9200003,1,40300501,1,1,1,4
9200003,1,40400501,1,1,1,8
9200004,1,40000601,1,1,1,63
9200004,1,40100601,1,1,1,63
9200004,1,40200601,1,1,1,63
9200004,1,40300601,1,1,1,4
9200004,1,40400601,1,1,1,8
9200005,1,40000701,1,1,1,1
9200005,1,40100701,1,1,1,2
9200005,1,40200701,1,1,1,16
9200005,1,40300701,1,1,1,4
9200005,1,40400701,1,1,1,8
9200006,1,40001001,1,1,1,63
9200006,1,40101001,1,1,1,63
9200006,1,40201001,1,1,1,63
9200006,1,40301001,1,1,1,4
9200006,1,40002001,3,1,1,63
9200006,1,40302001,1,1,1,4
9200006,1,40003001,4,1,1,63
9200006,1,40401001,1,1,1,8
9200006,1,40402001,1,1,1,8
9200007,1,40001101,1,1,1,63
9200007,1,40001102,20,1,1,1
9200007,1,40101101,1,1,1,63
9200007,1,40101102,20,1,1,2
9200007,1,40201101,1,1,1,63
9200007,1,40201102,20,1,1,16
9200007,1,40002101,1,1,1,1
9200007,1,40002102,20,1,1,1
9200007,1,40102101,1,1,1,2
9200007,1,40102102,20,1,1,2
9200007,1,40202101,1,1,1,16
9200007,1,40202102,20,1,1,16
9200007,1,40003101,1,1,1,1
9200007,1,40003102,20,1,1,1
9200007,1,40103101,1,1,1,2
9200007,1,40103102,20,1,1,2
9200007,1,40203101,1,1,1,16
9200007,1,40203102,20,1,1,16
9200007,1,40301101,1,1,1,4
9200007,1,40301102,20,1,1,4
9200007,1,40302101,1,1,1,4
9200007,1,40302102,20,1,1,4
9200007,1,40303101,1,1,1,4
9200007,1,40303102,20,1,1,4
9200007,1,40401101,1,1,1,8
9200007,1,40401102,20,1,1,8
9200007,1,40402101,1,1,1,8
9200007,1,40402102,20,1,1,8
9200007,1,40403101,1,1,1,8
9200007,1,40403102,20,1,1,8
9200008,1,40001201,1,1,1,63
9200008,1,40001202,10,1,1,1
9200008,1,40101201,1,1,1,63
9200008,1,40101202,10,1,1,2
9200008,1,40201201,1,1,1,63
9200008,1,40201202,10,1,1,16
9200008,1,40002201,1,1,1,1
9200008,1,40002202,10,1,1,1
9200008,1,40102201,1,1,1,2
9200008,1,40102202,10,1,1,2
9200008,1,40202201,1,1,1,16
9200008,1,40202202,10,1,1,16
9200008,1,40003201,1,1,1,1
9200008,1,40003202,10,1,1,1
9200008,1,40103201,1,1,1,2
9200008,1,40103202,10,1,1,2
9200008,1,40203201,1,1,1,16
9200008,1,40203202,10,1,1,16
9200008,1,40301201,1,1,1,4
9200008,1,40301202,10,1,1,4
9200008,1,40302201,1,1,1,4
9200008,1,40302202,10,1,1,4
9200008,1,40303201,1,1,1,4
9200008,1,40303202,10,1,1,4
9200008,1,40401201,1,1,1,8
9200008,1,40401202,10,1,1,8
9200008,1,40402201,1,1,1,8
9200008,1,40402202,10,1,1,8
9200008,1,40403201,1,1,1,8
9200008,1,40403202,10,1,1,8
9200009,1,40001301,1,1,1,63
9200009,1,40001302,5,1,1,1
9200009,1,40101301,1,1,1,63
9200009,1,40101302,5,1,1,2
9200009,1,40201301,1,1,1,63
9200009,1,40201302,5,1,1,16
9200009,1,40002301,1,1,1,1
9200009,1,40002302,5,1,1,1
9200009,1,40102301,1,1,1,2
9200009,1,40102302,5,1,1,2
9200009,1,40202301,1,1,1,16
9200009,1,40202302,5,1,1,16
9200009,1,40003301,1,1,1,1
9200009,1,40003302,5,1,1,1
9200009,1,40103301,1,1,1,2
9200009,1,40103302,5,1,1,2
9200009,1,40203301,1,1,1,16
9200009,1,40203302,1,1,1,16
9200009,1,40301301,1,1,1,4
9200009,1,40301302,5,1,1,4
9200009,1,40302301,1,1,1,4
9200009,1,40302302,5,1,1,4
9200009,1,40303301,1,1,1,4
9200009,1,40303302,1,1,1,4
9200009,1,40401301,1,1,1,8
9200009,1,40401302,5,1,1,8
9200009,1,40402301,1,1,1,8
9200009,1,40402302,5,1,1,8
9200009,1,40403301,1,1,1,8
9200009,1,40403302,1,1,1,8
9200010,1,40004001,1,1,1,63
9200010,1,41004001,1,1,1,63
9200010,1,40004101,1,1,1,63
9200010,1,41004101,1,1,1,63
9200011,1,40004201,1,1,1,1
9200011,1,41004201,1,1,1,1
9200011,1,40104201,1,1,1,2
9200011,1,41104201,1,1,1,2
9200011,1,40204201,1,1,1,16
9200011,1,41204201,1,1,1,16
9200011,1,40304201,1,1,1,4
9200011,1,41304201,1,1,1,4
9200011,1,40404201,1,1,1,8
9200011,1,41404201,1,1,1,8
9200012,1,40004301,1,1,1,1
9200012,1,41004301,1,1,1,1
9200012,1,40104301,1,1,1,2
9200012,1,41104301,1,1,1,2
9200012,1,40204301,1,1,1,16
9200012,1,41204301,1,1,1,16
9200012,1,40304301,1,1,1,4
9200012,1,41304301,1,1,1,4
9200012,1,40404301,1,1,1,8
9200012,1,41404301,1,1,1,8
9200013,1,40004401,1,1,1,1
9200013,1,41004401,1,1,1,1
9200013,1,40104401,1,1,1,2
9200013,1,41104401,1,1,1,2
9200013,1,40204401,1,1,1,16
9200013,1,41204401,1,1,1,16
9200013,1,40304401,1,1,1,4
9200013,1,41304401,1,1,1,4
9200013,1,40404401,1,1,1,8
9200013,1,41404401,1,1,1,8
9200014,1,40005001,1,1,1,63
9200014,1,40005101,1,1,1,63
9200015,1,40006001,1,1,1,63
9200015,1,40007001,1,1,1,63
9200015,1,40008001,1,1,1,63
9200015,1,40009001,1,1,1,63
9200016,1,40006101,1,1,1,63
9200016,1,40007101,1,1,1,63
9200016,1,40008101,1,1,1,63
9200016,1,40009101,1,1,1,63
9200017,1,40006201,1,1,1,1
9200017,1,40106201,1,1,1,2
9200017,1,40206201,1,1,1,16
9200017,1,40306201,1,1,1,4
9200017,1,40007201,3,1,1,63
9200017,1,40008201,3,1,1,63
9200017,1,40009201,3,1,1,63
9200017,1,40406201,1,1,1,8
9200018,1,40007301,3,1,1,63
9200018,1,40008301,3,1,1,63
9200018,1,40009301,1,1,1,1
9200018,1,40109301,1,1,1,2
9200018,1,40209301,1,1,1,16
9200018,1,40309301,1,1,1,4
9200018,1,40409301,1,1,1,8
9200019,1,40101,1,1,1,16
9200020,1,301,3,1,1,63
9200020,1,321,2,1,1,63
9200020,1,302,3,1,1,63
9200020,1,322,2,1,1,63
9200020,1,361,12,1,1,63
9200020,1,371,9,1,1,63
9200020,1,362,1,1,1,63
9200020,1,372,1,1,1,63
9200020,1,40001,3,1,1,16
9200020,1,40011,3,1,1,16
9200021,1,303,6,1,1,63
9200021,1,323,12,1,1,63
9200021,1,363,1,1,1,63
9200021,1,373,1,1,1,63
9200022,1,712,20,1,1,2
9200022,1,713,20,1,1,16
9200022,1,714,20,1,1,45
9200022,1,717,10,1,1,63
9200023,1,351,3,1,1,63
9200023,1,352,2,1,1,63
9200023,1,353,1,1,1,63
9300001,1,99900051,10,1,1,4
9300001,1,99900001,10,1,1,63
9300001,1,99900002,10,1,1,63
9300002,1,99900052,10,1,1,4
9300002,1,99900003,30,1,1,63
9300002,1,99900004,20,1,1,1
9300002,1,99900005,10,1,1,1
9300002,1,99900006,10,1,1,1
9300002,1,99900008,10,1,1,1
9300003,1,99900053,10,1,1,4
9300003,1,99900010,10,1,1,1
9300003,1,99900009,10,1,1,3
9300003,1,99900011,10,1,1,19
9300003,1,99900012,10,1,1,1
9300003,1,99900073,10,1,1,8
9300003,1,99900102,10,1,1,32
9300004,1,99900053,10,1,1,4
9300004,1,99900016,10,1,1,1
9300004,1,99900013,10,1,1,3
9300004,1,99900015,10,1,1,16
9300004,1,99900014,10,1,1,1
9300004,1,99900073,10,1,1,8
9300004,1,99900102,10,1,1,32
9300005,1,99900054,10,1,1,4
9300005,1,99900019,10,1,1,1
9300005,1,99900018,10,1,1,2
9300005,1,99900021,10,1,1,16
9300005,1,99900075,10,1,1,8
9300005,1,99900103,10,1,1,32
9300006,1,99900055,10,1,1,4
9300006,1,99900022,10,1,1,1
9300006,1,99900023,10,1,1,2
9300006,1,99900024,10,1,1,16
9300006,1,99900076,10,1,1,8
9300006,1,99900105,10,1,1,32
9300007,1,99900056,10,1,1,4
9300007,1,99900025,10,1,1,1
9300007,1,99900028,10,1,1,2
9300007,1,99900027,10,1,1,16
9300007,1,99900077,10,1,1,8
9300007,1,99900106,10,1,1,32
9300011,1,99920042,10,1,1,4
9300011,1,99920011,10,1,1,63
9300011,1,99920010,10,1,1,63
9300011,1,99920012,10,1,1,63
9300011,1,99920071,10,1,1,8
9300012,1,99920043,10,1,1,4
9300012,1,99920013,10,1,1,63
9300012,1,99920015,10,1,1,63
9300012,1,99920014,10,1,1,63
9300012,1,99920072,10,1,1,8
9300013,1,99920044,10,1,1,4
9300013,1,99920016,10,1,1,33
9300013,1,99920020,10,1,1,2
9300013,1,99920021,10,1,1,16
9300013,1,99920073,10,1,1,8
9300014,1,99920045,10,1,1,4
9300014,1,99920017,10,1,1,33
9300014,1,99920019,10,1,1,2
9300014,1,99920018,10,1,1,16
9300014,1,99920074,10,1,1,8
9300014,1,99920084,10,1,1,32
9300015,1,99920046,10,1,1,4
9300015,1,99920027,10,1,1,1
9300015,1,99920028,10,1,1,2
9300015,1,99920029,10,1,1,16
9300015,1,99920075,10,1,1,8
9300015,1,99920085,10,1,1,32
9300016,1,99920047,10,1,1,4
9300016,1,99920032,10,1,1,1
9300016,1,99920033,10,1,1,2
9300016,1,99920034,10,1,1,16
9300016,1,99920076,10,1,1,8
9300016,1,99920086,10,1,1,32
9300017,1,99920048,10,1,1,4
9300017,1,99920039,10,1,1,1
9300017,1,99920040,10,1,1,2
9300017,1,99920041,10,1,1,16
9300017,1,99920077,10,1,1,8
9300017,1,99920087,10,1,1,32
9300018,1,99930045,10,1,1,4
9300018,1,99930008,10,1,1,63
9300018,1,99930009,10,1,1,63
9300018,1,99930007,10,1,1,63
9300018,1,99930071,10,1,1,8
9300019,1,99930046,10,1,1,4
9300019,1,99930015,10,1,1,33
9300019,1,99930012,10,1,1,63
9300019,1,99930011,10,1,1,63
9300019,1,99930072,10,1,1,8
9300020,1,99930047,10,1,1,4
9300020,1,99930016,10,1,1,33
9300020,1,99930013,10,1,1,63
9300020,1,99930073,10,1,1,8
9300021,1,99930048,10,1,1,4
9300021,1,99930018,10,1,1,33
9300021,1,99930017,10,1,1,2
9300021,1,99930014,10,1,1,16
9300021,1,99930074,10,1,1,8
9300022,1,99930049,10,1,1,4
9300022,1,99930019,10,1,1,33
9300022,1,99930020,10,1,1,2
9300022,1,99930021,10,1,1,16
9300022,1,99930075,10,1,1,8
9300022,1,99930085,10,1,1,32
9300023,1,99930050,10,1,1,4
9300023,1,99930033,10,1,1,1
9300023,1,99930034,10,1,1,2
9300023,1,99930035,10,1,1,16
9300023,1,99930076,10,1,1,8
9300023,1,99930086,10,1,1,32
9300024,1,99930051,10,1,1,4
9300024,1,99930038,10,1,1,1
9300024,1,99930039,10,1,1,2
9300024,1,99930040,10,1,1,16
9300024,1,99930077,10,1,1,8
9300024,1,99930087,10,1,1,32
9300025,1,99930052,10,1,1,4
9300025,1,99930042,10,1,1,1
9300025,1,99930043,10,1,1,2
9300025,1,99930044,10,1,1,16
9300025,1,99930078,10,1,1,8
9300025,1,99930088,10,1,1,32
9300026,1,99940036,10,1,1,4
9300026,1,99940009,10,1,1,33
9300026,1,99940008,10,1,1,2
9300026,1,99940007,10,1,1,16
9300026,1,99940071,10,1,1,8
9300027,1,99940037,10,1,1,4
9300027,1,99940020,10,1,1,63
9300027,1,99940011,10,1,1,2
9300027,1,99940015,10,1,1,16
9300027,1,99940072,10,1,1,8
9300028,1,99940038,10,1,1,4
9300028,1,99940012,10,1,1,33
9300028,1,99940016,10,1,1,2
9300028,1,99940010,10,1,1,16
9300028,1,99940021,10,1,1,63
9300028,1,99940073,10,1,1,8
9300028,1,99940083,10,1,1,32
9300029,1,99940039,10,1,1,4
9300029,1,99940024,10,1,1,1
9300029,1,99940025,10,1,1,2
9300029,1,99940026,10,1,1,16
9300029,1,99940074,10,1,1,8
9300029,1,99940084,10,1,1,32
9300030,1,99940040,10,1,1,4
9300030,1,99940030,10,1,1,1
9300030,1,99940031,10,1,1,2
9300030,1,99940032,10,1,1,16
9300030,1,99940075,10,1,1,8
9300030,1,99940085,10,1,1,32
9300031,1,99940041,10,1,1,4
9300031,1,99940033,10,1,1,1
9300031,1,99940034,10,1,1,2
9300031,1,99940035,10,1,1,16
9300031,1,99940076,10,1,1,8
9300031,1,99940086,10,1,1,32
9300032,1,99980443,10,1,1,4
9300032,1,99990443,10,1,1,4
9300032,1,99980413,10,1,1,1
9300032,1,99990413,10,1,1,1
9300032,1,99980423,10,1,1,2
9300032,1,99990423,10,1,1,2
9300032,1,99980433,10,1,1,16
9300032,1,99990433,10,1,1,16
9300032,1,99980453,10,1,1,8
9300032,1,99990453,10,1,1,8
9300032,1,99980463,10,1,1,32
9300032,1,99990463,10,1,1,32
9300033,1,99980543,10,1,1,4
9300033,1,99990543,10,1,1,4
9300033,1,99980513,10,1,1,1
9300033,1,99990513,10,1,1,1
9300033,1,99980523,10,1,1,2
9300033,1,99990523,10,1,1,2
9300033,1,99980533,10,1,1,16
9300033,1,99990533,10,1,1,16
9300033,1,99980553,10,1,1,8
9300033,1,99990553,10,1,1,8
9300033,1,99980563,10,1,1,32
9300033,1,99990563,10,1,1,32
9300034,1,200013,1,1,1,1
9300034,1,200023,1,1,1,2
9300034,1,200033,1,1,1,16
9300034,1,200043,1,1,1,4
9300034,1,200053,1,1,1,8
9300034,1,200063,1,1,1,32
9300101,1,701,1,1,1,33
9300101,1,702,1,1,1,2
9300101,1,703,1,1,1,16
9300101,1,704,1,1,1,13
9300101,1,705,1,1,1,63
